Epoch,Train Loss,Validation Loss
1,0.01168228247463032,0.01044294269134601
2,0.00940722886573624,0.009961881441995502
3,0.009344389867708759,0.009872832102701068
4,0.009123270265623793,0.00967002046915392
5,0.008743803016841412,0.009736957416559259
6,0.008542693463397456,0.00988340680487454
7,0.008289035757886129,0.00914789744031926
8,0.007964003877294762,0.00900392459395031
9,0.007425401607310181,0.008313415882488092
10,0.007143702454495806,0.007873885488758484
11,0.006788310540319832,0.00774436304345727
12,0.006639303272455797,0.008331643029426536
13,0.0066011999901551925,0.0076271781387428446
14,0.0064766540859095955,0.007720590724299352
15,0.006415466259879706,0.007440145282695691
16,0.006291429375860471,0.007839850305269161
17,0.006342642269357368,0.007555093926688035
18,0.006300352939597524,0.007382053571442763
19,0.006283243780385132,0.00757087937866648
20,0.006180086017896731,0.007445946025351684
21,0.006233390825506937,0.007080938201397657
22,0.00617223752133951,0.007423322182148695
23,0.006128895469848906,0.007199567199374239
24,0.006094430206209287,0.007526693399995565
25,0.006084184672029034,0.007551305461674929
26,0.00611709284193411,0.007340751200293501
27,0.006036205645147208,0.007013991397495071
28,0.006007436409105992,0.007043111603707075
29,0.0060485144573691725,0.007033632447322209
30,0.005982652768022842,0.007084972846011321
31,0.005991464090609067,0.007219389857103427
32,0.006019423709477525,0.007017048463846247
33,0.005985856070896392,0.006760699752097328
34,0.005949551959077383,0.00707770239872237
35,0.0059633074173082905,0.006927156820893288
36,0.00589495339128818,0.007080041337758303
37,0.006045474586924454,0.0073954554585119086
38,0.005953413472082969,0.0070222375604013605
39,0.0059760215394366704,0.007058113891010483
40,0.005925481585231987,0.007092884586503108
41,0.005886339387428519,0.007144346212347348
42,0.005814092802219429,0.007239091753338774
43,0.005875483524423462,0.007164288234586517
44,0.005896991129276586,0.0069133504293859005
45,0.005826262266349954,0.007296534720808268
46,0.0057895947583355345,0.007157828193157911
47,0.00579955458204757,0.006810877239331603
48,0.005795981636405125,0.007202165977408488
49,0.0057681611432853315,0.007272544627388318
50,0.005826529994321702,0.007193296604479353
51,0.0057965429113791865,0.00690848062125345
52,0.005804617880835189,0.006811370297024648
53,0.005784799380496413,0.006827959092333913
54,0.0058306323716769345,0.007414429758985837
55,0.005770690894375245,0.0066365219342211885
56,0.005703983289349053,0.0067985680264731245
57,0.00578864966519177,0.007086829670394461
58,0.005752320789421598,0.007022521536176403
59,0.005782075232599635,0.007090727565810084
60,0.005733491127119139,0.007077108680581053
61,0.005707375260556603,0.007063146913424134
62,0.0057042332781428425,0.007014823689435919
63,0.005741898247317688,0.0069310159888118505
64,0.005758536401674621,0.007168649385372798
65,0.005707684545651884,0.006845795161401232
66,0.005678043822413898,0.006911786428342263
67,0.005721379793039313,0.006875912581260006
68,0.005736871821772274,0.006662062757338087
69,0.005690005687610792,0.006804009123394887
70,0.00572566085218175,0.006801327923312783
71,0.005649116223778676,0.006829632679000497
72,0.0057300777459802395,0.0067776785387347145
73,0.005653501356121253,0.0067823218026508885
74,0.005691354123137153,0.007130934080729882
75,0.005638663088567219,0.007021282256270449
76,0.005703287236895916,0.007018406642600894
77,0.005636837358611661,0.006705621024593711
78,0.005650382774235966,0.006783091851199667
79,0.005674957597695358,0.006907083482171099
80,0.005660150158177088,0.007155949793135126
81,0.00560552682433915,0.0065521954869230585
82,0.005607780178186593,0.006821407548462351
83,0.005636081812685137,0.006740122490252058
84,0.0056220413005264765,0.006941863956550757
85,0.005604821271976238,0.0070586425717920065
86,0.0056302454280625054,0.006885073302934567
87,0.005603186349879514,0.006677621665100257
88,0.005623186057483828,0.006985846363628904
89,0.005611722089081734,0.007023272415002187
90,0.005652299958390293,0.006707674202819665
91,0.005618770688621176,0.006706110434606671
92,0.005628755297260107,0.006688212122147282
93,0.005591385731440004,0.00689766020514071
94,0.0055641171413364715,0.007042829956238468
95,0.00554038691208572,0.006555723104005058
96,0.0056213240499969,0.006906458021452029
97,0.00560887875287114,0.006690368910009663
98,0.005591714888945356,0.0066067909356206656
99,0.0055921869142702575,0.00678185202802221
100,0.005608697069456449,0.006399657771301766
101,0.005626755235884506,0.006946164571369688
102,0.005543969873640989,0.006832720013335347
103,0.005576643320891235,0.006757652309412758
104,0.0055741289282335085,0.00669385368625323
105,0.0055574688825521384,0.006648262070181469
106,0.005600995937916073,0.006785326870158315
107,0.005534081036006814,0.006674888699005048
108,0.0055627459932857,0.006582757458090782
109,0.0055750502034317,0.006666478933766484
110,0.0055292345465974765,0.006612465406457583
111,0.0055690923797990285,0.0068716123544921475
112,0.0055682486393027475,0.006901591395338376
113,0.0055541017361253765,0.006575214210897684
114,0.005577963703471396,0.006662521045655012
115,0.0055534548340113584,0.006692030777533849
116,0.0055221951721856994,0.0067803797622521715
117,0.005542002773533265,0.006672684025640289
118,0.005551702963809173,0.006915021299694975
119,0.005548737695658798,0.007253275563319524
120,0.0055580993501788325,0.00666779341797034
121,0.005532864103647503,0.006886952479059498
122,0.005550966692484311,0.0065768608668198185
123,0.005486012698646198,0.006559296161867678
124,0.005546734563435789,0.006568527081981301
125,0.005521752934500172,0.006501908026014765
126,0.005536876235006226,0.006749427178874612
127,0.005491713250710352,0.006514597528924544
128,0.005478703374932478,0.006732769543305039
129,0.005536039114451489,0.006972868383551638
130,0.0055569474887404895,0.006803761158759396
131,0.0055296909135371984,0.00659400736913085
132,0.005515361766893047,0.006785635991642873
133,0.005536996514058193,0.006840652863805492
134,0.005509390669816115,0.006686954526230693
135,0.005495916512954209,0.006527898212273915
136,0.00549038115318294,0.0067320983701695996
137,0.0055087317947533215,0.006760382171099384
138,0.005440687687295649,0.00710285734385252
139,0.005478008216045596,0.006640088511630893
140,0.00552181582394484,0.00661178189329803
141,0.005490518884045315,0.006744702657063802
142,0.00553140303262652,0.006662039862324794
143,0.00547937212537068,0.006539810681715608
144,0.005492523841157153,0.006596274208277464
145,0.005522449687542813,0.006652564741671085
146,0.005434672633471253,0.006897669906417529
