Epoch,Train Loss,Validation Loss
1,0.014850490428675134,0.009109388804063201
2,0.010173663194920565,0.007945562868068615
3,0.008570476972103657,0.006649622538437446
4,0.007831780613307748,0.007726670786117514
5,0.007309226449243388,0.0071764801784108085
6,0.00708869989827141,0.006823312646398942
7,0.006986373425083789,0.00618406703385214
8,0.006632133470932106,0.007106669479981065
9,0.006398574793123984,0.005998197632531325
10,0.006235105879101399,0.0059484396285067005
11,0.0059007813709343335,0.005648992024362087
12,0.005687324720359332,0.00535824215815713
13,0.005597934888273075,0.0058004472715159254
14,0.005294345403174023,0.005218979514514406
15,0.005121438061348624,0.004706373903900385
16,0.00496183247053744,0.004592866365176936
17,0.004767911455191269,0.004429602064192295
18,0.004811335967534834,0.005309420637786388
19,0.0048824013965959485,0.004443886107765138
20,0.004573688810892604,0.004178453275623421
21,0.0045086810772248485,0.004218065024664004
22,0.004436600569484604,0.004482286128525932
23,0.0044310525487604975,0.004599785897880793
24,0.004309939726062857,0.004339972666154305
25,0.0043577654622830786,0.004647254167745511
26,0.0042466121297833085,0.00430784832375745
27,0.004249495149984419,0.004283369984477758
28,0.004134090535493719,0.003947685317446788
29,0.004144627158320299,0.004272385694396992
30,0.00404687310560598,0.0039861145584533615
31,0.004195206443074386,0.0040431569796055555
32,0.004005407577858785,0.004109567923781772
33,0.004007990209822048,0.003883602834927539
34,0.004175522115064768,0.0033608454978093505
35,0.003960043779230333,0.0038711155842368803
36,0.00409499185604488,0.003728585201315582
37,0.003944548986944462,0.004109992490460475
38,0.004019437802468872,0.0036487612718095384
39,0.003922950810970957,0.004205363725001614
40,0.003973596660118248,0.0036796563460181155
41,0.003960477307791243,0.0035610919197400412
42,0.0038465979584568254,0.0037347870335603752
43,0.003952437032198718,0.0033846902272974453
44,0.0039148489107705044,0.0037546653766185045
45,0.0038473575107484787,0.003855115307184557
46,0.0039017492315841017,0.00354881821355472
47,0.003924609075912887,0.003595320313858489
48,0.0038053323315490072,0.003780002201286455
49,0.003900479193911091,0.0037619761812190213
50,0.0038213847007870943,0.0037182955614601574
51,0.003907715193801434,0.003720446450946232
52,0.0038376649640299177,0.003918343301241596
53,0.003835677255263871,0.003964384668506682
