Epoch,Train Loss,Validation Loss
1,0.029126772791281477,0.00878663493009905
2,0.008134155672647664,0.007509706541895866
3,0.007840382277143296,0.007317306861902277
4,0.00764608811922707,0.007574110835169752
5,0.007708856596837978,0.007373618582884471
6,0.007434718495419434,0.007146332956229647
7,0.007240627716119225,0.007020988889659445
8,0.007258969413636772,0.006818496078873674
9,0.007264036710399228,0.007239694241434336
10,0.007187049143721123,0.006595409552877148
11,0.006909925226323508,0.006652448248739044
12,0.006858823111968803,0.007269648679842551
13,0.006796239237594712,0.00613299070391804
14,0.006638328727284396,0.006193189260860284
15,0.006443345302564872,0.0058512223574022455
16,0.006403334594021241,0.005950913842146595
17,0.006045131142846904,0.005749115953221917
18,0.005768283018590631,0.005467752421585222
19,0.0056394398073993015,0.005236256712426742
20,0.005467876437464141,0.0050085422505314154
21,0.0052898682733611745,0.004997745078677933
22,0.005144480802538293,0.004636530997231603
23,0.004976864153234003,0.004691300448030233
24,0.004864163149299251,0.004764169221743941
25,0.004791334854556365,0.004312502918764949
26,0.004813875902343441,0.004374255503838261
27,0.004712609242782131,0.0044074521865695715
28,0.004587059060262667,0.00423707568552345
29,0.004463744116947055,0.004565473607120414
30,0.004495272245090287,0.0042839796127130585
31,0.0044229738728923575,0.005004230576256911
32,0.004441356703823617,0.004202197034222384
33,0.004426722723134869,0.004148982426462074
34,0.004291675070317479,0.004087480405966441
35,0.004298477385377696,0.004145048985568185
36,0.004242660704295378,0.004009409652402003
37,0.004275605699198472,0.004010619906087716
38,0.004249927157804639,0.003978419971341888
39,0.004192287555417499,0.0038958105724304914
40,0.004247288244801598,0.003849367999161283
41,0.004146670102485799,0.003987533738836646
42,0.004121604874763671,0.003908974661802252
43,0.004118319439307392,0.004038075334392488
44,0.0041928521823138,0.0038160820258781314
45,0.004182164007713934,0.003887237592910727
46,0.004067161357500129,0.003838384368767341
47,0.004086616415496882,0.00430379497508208
48,0.004134661392182918,0.004092216297673683
49,0.004005424395153248,0.0038609750724087157
50,0.00405343195113043,0.003817623325934013
51,0.003995989988398578,0.004000551765784621
52,0.004057468397559615,0.0037876749023174248
53,0.004013548691144532,0.0038794010567168393
54,0.004001332597958075,0.003803553874604404
55,0.003975107072357525,0.00375756718373547
56,0.003969657387970401,0.004009857463339965
57,0.003907182211945723,0.003757487089994053
58,0.003965941465434593,0.0037716839384908476
59,0.00394050952315599,0.0037069491033131876
60,0.003953232153041943,0.0037165979544321695
61,0.003922439729878763,0.003885506885126233
62,0.003942768094717181,0.003727233192572991
63,0.003908478298333583,0.0037110528210178018
64,0.0039015747732608704,0.003656951322530707
65,0.003940791575456256,0.003972269749889771
66,0.003940393625934784,0.003614778358799716
67,0.003883826884080295,0.0037075483317797384
68,0.003967677738081227,0.0036645164558043084
69,0.0038948382611747262,0.0036327383713796735
70,0.0038686826078405787,0.003652664638745288
71,0.003849038749362703,0.003519326914101839
72,0.0038554004901130727,0.003685959459592899
73,0.0038020947574730125,0.003616657379704217
74,0.003828439865731173,0.0035965488835548363
75,0.003917824141345582,0.0035642083579053483
76,0.0038297865130762394,0.0036863673788805804
