Epoch,Train Loss,Validation Loss
1,0.015297969657694921,0.009694306645542383
2,0.00874255333162312,0.007463050152485569
3,0.007035821439265939,0.0068735003005713224
4,0.006585025412245419,0.00552574386044095
5,0.005735593978897668,0.006581698350297908
6,0.005843976566601279,0.005675837533393254
7,0.005590609894300412,0.004979965082990627
8,0.005203633499539657,0.004652633292910953
9,0.0052858008327478145,0.004588632572752734
10,0.004817511130698092,0.00482811169543614
11,0.004763625129531387,0.0048299896297976375
12,0.004757877042201082,0.005777753423899412
13,0.004584783991698974,0.00443289188357691
14,0.004668031609834803,0.003973038634285331
15,0.004541327518901588,0.00428944550609837
16,0.005054407812264928,0.004515545209869742
17,0.004252349010909841,0.004333180336592098
18,0.004546459843757995,0.004237038626646002
19,0.004315121211610469,0.003845984387832383
20,0.004308761989315306,0.004684688406996429
21,0.004285283077998818,0.004177433593819539
22,0.004151117407023516,0.004084504481094579
23,0.0040962657944224445,0.004878851546285053
24,0.003994610089908487,0.00388047246572872
25,0.0052253467677344035,0.012762223370373249
26,0.005875773569901607,0.00410946811704586
27,0.004294685763722684,0.005262710891353588
28,0.004062471763713152,0.0039650058606639504
29,0.004331504336732905,0.004186656132029991
30,0.004250841481864752,0.003784231492318213
31,0.0038281104799742544,0.0037612373707816005
32,0.003914898872608319,0.0036353685039406023
33,0.0039899387276299035,0.003751498918669919
34,0.0037874741626313024,0.0036687637136007347
35,0.004104124936150454,0.004737706660913925
36,0.004481869478955299,0.0037942989341293774
37,0.0036238959681733312,0.003687207082596918
38,0.0036181905278291587,0.00366568755513678
39,0.003533557640496708,0.003524550818838179
40,0.0037710711237325866,0.00365102329912285
41,0.0034130113396843497,0.0036076869582757354
42,0.003506403656761644,0.003581564058549702
43,0.0035317326962415662,0.0035055898673211536
44,0.0036027995582636712,0.003519736618424455
45,0.003317863334554464,0.0033004842310522995
46,0.0033190296297626837,0.003751842382674416
47,0.003331043745025194,0.003624913476717969
48,0.0032779618072059486,0.003594299661926925
49,0.003262408849812865,0.003167127879957358
50,0.0032541973170217326,0.003374628024175763
51,0.0032066688895367535,0.003318676433991641
52,0.0031041683957612675,0.0034026921687958143
53,0.003122960424077194,0.003297092878104498
54,0.0031266255297980805,0.0032582733353289464
55,0.0032361431364863946,0.0033303970703855157
56,0.0030726597103694075,0.0033967284058841565
57,0.0030443127855375807,0.00313987765305986
58,0.0031325509090882925,0.0033237558867161474
59,0.003198423131315004,0.0032774348898480334
60,0.0029969277230910457,0.003517462076464047
61,0.0029687988613399546,0.0030770931819764278
62,0.0031839235941463684,0.003720026540880402
63,0.0030000412724413244,0.0030384326819330454
64,0.002870226836031569,0.0030487197412488363
65,0.003129202863159922,0.003081951756030321
66,0.003148004919109683,0.0030425050063058734
67,0.0028608378935522133,0.003022178076207638
68,0.0030745215263639886,0.003174946100140611
69,0.0028291463552575025,0.003029526269529015
70,0.0028691451283131236,0.0030379595894676945
71,0.003035560017451644,0.0030130031518638134
72,0.0033996833418703837,0.0029921954846940935
73,0.0030071866511726902,0.002936467838784059
74,0.0028390463760713048,0.0027513585325020054
75,0.0029783167951141615,0.0028593605384230614
76,0.0028152903547119684,0.0030952777015045285
77,0.0026637724399084356,0.0034614132018759847
78,0.0028593811210677294,0.0029263721856599054
79,0.003019171635969542,0.003026657116909822
80,0.0027893680318291964,0.0030104188287320235
81,0.0027408431872442763,0.003323286034477254
82,0.002787269322457827,0.0026344486977905035
83,0.002778668696659484,0.002906098961830139
84,0.002789074603177661,0.0030140531986641386
85,0.002771515635816156,0.003037616998578111
86,0.00278605323183001,0.0031050165610698364
87,0.002762634563883434,0.0029834191858147583
88,0.0028818935251625328,0.0031207181746140122
89,0.002788443548005099,0.0028147200355306268
90,0.0026960399722578848,0.003087046012903253
91,0.0027353967056019507,0.0029530142977212868
92,0.0026801314509482055,0.002964756296326717
93,0.002791935167936442,0.002816674687589208
94,0.0029567251092105706,0.0029235488812749586
95,0.0028337424736873474,0.002911951936160525
96,0.0027257009677360395,0.003041903837583959
97,0.002746666092986873,0.002938521579684069
98,0.0027296023168414,0.002913721119208882
99,0.0028144589612111304,0.0031053119261438646
100,0.0027074418872611466,0.0031483150475348034
101,0.0027171708736984457,0.0028291665172825256
102,0.0028635499547817744,0.0027722230491538844
103,0.00284706877937424,0.0027742048259824514
104,0.0028582166123669595,0.002743590661945442
105,0.0029869896664292484,0.002847753833824148
106,0.002760649133831196,0.002934953081421554
107,0.0028177590528295176,0.002910114087474843
108,0.002735657081107742,0.0029349327087402344
109,0.002780459477695071,0.0025540644225353995
110,0.0027525016672110985,0.0030079805680240193
111,0.002793682818448368,0.0029284628108143806
112,0.002692482700305326,0.0029464310500770807
113,0.002781161081332227,0.0029919742761800685
114,0.0027110110316113734,0.0027788860024884343
115,0.00268124383157036,0.0029677468119189143
116,0.002712272281899329,0.0030318936333060265
117,0.0027182285145264423,0.0028875866749634347
118,0.002734299430293114,0.003273859969340265
119,0.002748361235977167,0.002894195495173335
120,0.0027401476540295073,0.002892548160161823
121,0.002742652912015079,0.0027043078832017877
122,0.002739091474463099,0.002992072142660618
123,0.002904517813086776,0.0031340156759445867
124,0.0029243006928092135,0.0031101355756012103
125,0.003200632511704628,0.0031717946209634342
126,0.003125162844038901,0.002621540411685904
127,0.002929332598650295,0.0028127770444067814
128,0.0026653394623800913,0.0028978583868592978
129,0.0026978353842943242,0.0027403655888823173
130,0.002755602717765474,0.003196295389595131
131,0.002711086550399549,0.0027485603156189122
132,0.0026127997931878,0.0029735160642303526
133,0.002767770232042364,0.0027060724096372724
134,0.002711538248864339,0.0029579719606166086
135,0.002656274448651987,0.002868571823152403
136,0.0027049549037526177,0.002853748834847162
137,0.0026739007891072625,0.003047853863487641
138,0.0027606861198624494,0.002642411486400912
139,0.002766359722175236,0.0026571569809069238
140,0.0029493931438732295,0.003133076165492336
141,0.0027072398037749474,0.0026717443640033403
142,0.0026682835317127945,0.002825060063817849
143,0.002649401691282297,0.002607029901507
144,0.0026654391706293673,0.0030294028498853245
145,0.002606398878534882,0.003068908272931973
146,0.0027243767137292707,0.0027841897875381014
147,0.002709372626538555,0.002892354503273964
148,0.0029356870189596,0.0029688239252815643
149,0.002729713940685282,0.0027966624669109783
150,0.002668908450037374,0.00273100314855886
151,0.0026841524377232417,0.0029797903650129833
152,0.0026733104246626943,0.0028065057704225183
153,0.002708440731761844,0.0031397028360515833
154,0.0028987141891515683,0.0028716959447289505
155,0.002654215136187434,0.0031816031939039626
156,0.0027386139128274018,0.0027472389241059623
157,0.002700841690544361,0.0028113009757362306
158,0.0027139616493064367,0.002812188739577929
159,0.0027016603453375865,0.0026655696177234254
160,0.0027069582834623623,0.0028485618143652878
161,0.00271704313297505,0.0028993296048914394
162,0.002852578634961641,0.002870424728219708
163,0.003028703498070432,0.0028843155596405268
164,0.0027482861933094682,0.0029384102090261877
165,0.0027857439594559503,0.002877893023348103
166,0.0029291104066635804,0.0030417553692435226
167,0.002672827483495764,0.002697970407704512
168,0.0027199463369730176,0.0030898435409956924
169,0.0025999245499406243,0.0025517912969614067
170,0.0026612806326998645,0.002874147923042377
