Epoch,Train Loss,Validation Loss
1,0.01391100033127644,0.009848312474787235
2,0.008855103573820612,0.008146103316297134
3,0.008133128776240188,0.00752112145225207
4,0.007645715642636558,0.007993991486728191
5,0.007838677184924751,0.008163503215958675
6,0.00732821748835278,0.007135179514686267
7,0.007178112862396751,0.007728211348876357
8,0.007348858751356602,0.0071420140254000826
9,0.007179949407440585,0.007187070557847619
10,0.007035761085750015,0.007133260058859984
11,0.007003383199172514,0.006462869932875037
12,0.006715992442541965,0.009308787062764168
13,0.006984884705948266,0.006565846658001344
14,0.006677103505746738,0.006359142018482089
15,0.006841421720932599,0.006380893445263307
16,0.006934949184289655,0.00795249524526298
17,0.006711558873035215,0.006126936059445143
18,0.006595877787886976,0.007100827448690931
19,0.006560986442071898,0.006417751545086503
20,0.006576285924057703,0.006588498363271356
21,0.006580209548308237,0.0061341718925784034
22,0.006541544907130637,0.007087703871851166
23,0.006502791595234124,0.005978974436099331
24,0.006422713688398535,0.006690607018147905
25,0.006555814333763477,0.006277790681148569
26,0.0064835065812174535,0.006405967598160108
27,0.0064764451927731975,0.00620598792253683
28,0.006376264550773478,0.007224756292998791
29,0.006462174857891089,0.006285863230004907
30,0.006419542864350988,0.0063152692358319955
31,0.006253232510324131,0.006700588157400489
32,0.006322230187219543,0.006337769096717238
33,0.006372866191406239,0.00621062470600009
34,0.006227755579291968,0.006592943255479137
35,0.006306091589886729,0.0062558619150271015
36,0.006364052391585869,0.006368074643736084
37,0.006257778826496891,0.0059716842758158846
38,0.006256023979838098,0.005905074688295524
39,0.006180218750241774,0.006396046762044231
40,0.006263336103812263,0.006559151923283935
41,0.006204924111984469,0.005982633990546067
42,0.006101943267224071,0.006343614814492564
43,0.005982189514749759,0.006581831335400541
44,0.0061053582802750505,0.006232726077238719
45,0.005927738979005733,0.005660806316882372
46,0.005960927957350069,0.00598197290673852
47,0.006003143647601744,0.006067639372001092
48,0.005957552852729957,0.005838085043554504
49,0.006000023658244728,0.005847490315015118
50,0.005952793827934845,0.006003203646590312
51,0.0058466384611050555,0.006073025443280737
52,0.005928109823684166,0.006011825520545244
53,0.0058166296955466535,0.005840645482142766
54,0.005849775898077332,0.005627315336217483
55,0.0057731297660014915,0.005863851945226391
56,0.00573250559380966,0.006481332238763571
57,0.005785398518767308,0.005625614197924733
58,0.005633037902314115,0.005678402764412264
59,0.005705793028454053,0.0054619273481269675
60,0.005681798660179583,0.005554466585939129
61,0.005644405772490008,0.00498689676169306
62,0.005571653091071828,0.005331763376792272
63,0.0053385432876713644,0.005881639352689187
64,0.005364062191146586,0.005830952626032134
65,0.0053286269382649175,0.005587592022493482
66,0.0053477604854600255,0.005314953625202179
67,0.0052454822826794945,0.005056028642381231
68,0.005264614767453692,0.00500593869946897
69,0.005189387033366271,0.004865478801851471
70,0.005178239767078881,0.005238445630917947
71,0.005224618955876108,0.004571608927411337
72,0.005136156648707886,0.005545043929790457
73,0.005112036974546877,0.005451285590728124
74,0.005043625946970539,0.005070715676993132
75,0.005107542246093487,0.00456335333486398
76,0.005043586010222432,0.004903798224404454
77,0.005119152033600856,0.004904051738170286
78,0.005037624140370738,0.005112195814338823
79,0.0050611910871691534,0.004814322222955525
80,0.00501752478754366,0.005005570050949852
81,0.005017283720778184,0.005504770631281038
82,0.004971152056126042,0.005122083937749267
83,0.004920438135479082,0.0045455228149270015
84,0.004969880840665585,0.004756867109487454
85,0.0049107030751435335,0.004440835871112843
86,0.004882886726828711,0.0044827462794880075
87,0.004913485376164317,0.004887730077219506
88,0.004858028898770745,0.004516364308074117
89,0.004958308517916111,0.004872011680466433
90,0.004957920305330206,0.004551518204001089
91,0.004869072985424249,0.004802499044065674
92,0.004750879898851922,0.005020727248241504
93,0.0048412307425662205,0.004794178220132987
94,0.004862887343299483,0.005171623546630144
95,0.0048175782986773965,0.004509096305506925
96,0.004796230986185775,0.005041723333609601
97,0.00481163332058402,0.004882121807895601
98,0.004841160951056392,0.004764907023248573
99,0.004662239850658152,0.004758158349432051
100,0.004797980115908358,0.004592741451536615
101,0.004629827840757128,0.004887312922316293
102,0.004688386653281479,0.004684067835720877
103,0.004717448602539596,0.004773470728347699
104,0.004625469203912528,0.004274043759020667
105,0.004658433054951397,0.0046947558876127005
106,0.004741502787313751,0.004495402720446388
107,0.004779573058004718,0.0048657752728710575
108,0.004756567405058524,0.0045862382200236125
109,0.004727874170393088,0.004493690251062314
110,0.004570224086401632,0.004654992798653741
111,0.0046898695044555105,0.004573230903285245
112,0.0045631361217028255,0.0046984121048202114
113,0.0047308316303266065,0.004274191024402778
114,0.00459979189379426,0.0044897705083712935
115,0.004774519188858166,0.004553009018612404
116,0.004673065359679026,0.0045122306716317935
117,0.004634357630149336,0.004753635032102466
118,0.00465607298915652,0.0048514691879972816
119,0.004602017105548634,0.005296021195439001
120,0.004777289576711015,0.004921767162159085
121,0.004709775189382469,0.004326215324302514
