Epoch,Train Loss,Validation Loss
1,0.03142769363850156,0.009539911601071557
2,0.00657670313791771,0.00606663036160171
3,0.0047886167043803395,0.005111937449934582
4,0.003708463616411401,0.004334652369531493
5,0.003260240873195081,0.003311258197451631
6,0.0027415027236981715,0.003952364553697407
7,0.002830080291979747,0.0030206600592161217
8,0.0025055464800516347,0.0028243483781504133
9,0.0023619910077416406,0.0039031634417672953
10,0.0023858867202112117,0.004288675923210879
11,0.002447637950224037,0.0027913357868480184
12,0.0024088250871240496,0.002937528809222082
13,0.00239757330824172,0.005532231919157009
14,0.002281043430359984,0.002680875768419355
15,0.0022575011982033694,0.004909414293554922
16,0.0024883890717189517,0.0022117183349716165
17,0.0021240315579364377,0.0023332167960082493
18,0.0021110886765589904,0.004073987986582021
19,0.0023382196065670413,0.003081908779374013
20,0.0022862344152859543,0.004074014975534131
21,0.002187547403861702,0.002487021265551448
22,0.0021515718092684566,0.0024747254598575332
23,0.002050454618646264,0.0023839646795143685
24,0.002003250433127895,0.002325248186631749
25,0.002060314054688206,0.002404353173915297
26,0.0020689003727706484,0.002834526472724974
27,0.002039826313973338,0.0031994192007308206
28,0.002119689009694931,0.0029188859916757792
29,0.0020000259676505395,0.0027743860749372593
30,0.0020002003457193496,0.0023272307201599083
31,0.0020356359730482965,0.0024363036500290036
32,0.002006500558698982,0.002614665233219663
33,0.001980453723912693,0.0025566712914345167
34,0.0021309385504407275,0.002334983553737402
35,0.002037268447955804,0.0027942495459380248
36,0.0019845616221831263,0.0024302816406513252
37,0.0019197190392463068,0.0024626280646771193
38,0.0019761581170314457,0.002588299607547621
39,0.002017487613069794,0.0032409665970286974
40,0.0021487221644227767,0.0026935497880913317
41,0.0019404830776953272,0.0023688123522636793
42,0.001932412366841163,0.002554540056735277
43,0.001953638711094235,0.0022871348774060607
44,0.002032961136917168,0.002395910443738103
45,0.0019314714533850616,0.0025450933220175407
46,0.0019301714159415237,0.00267886333555604
47,0.001913947066079962,0.002546911360695958
48,0.0020108591925236396,0.0027646896390554807
49,0.001975574855740498,0.0022005388940063617
50,0.0019458568635205406,0.0023767282060968378
51,0.0019737142678682824,0.0024393801286350936
52,0.002035595882261987,0.0024238170978302755
53,0.0019515059561854287,0.0021845242008566856
54,0.001913538150412413,0.002314155688509345
55,0.001967468148255388,0.0025525985596080623
56,0.0019864067352110787,0.0024480914580635726
57,0.00197763466348988,0.00230152786631758
58,0.001917808472561384,0.0024211555137299
59,0.0018998492703222577,0.002375407532478372
60,0.001962747435235152,0.00251124135684222
61,0.0021055625885700075,0.0024899288158242903
62,0.0019673507995321415,0.00240077199608398
63,0.001940028389006849,0.0026101967184028276
64,0.0019163260731502874,0.0026260923186782748
65,0.0019433029268388477,0.0023965971001113453
66,0.0019108037181955037,0.002430226110542814
67,0.0019127402769559662,0.002566034692184379
68,0.0018889047410734097,0.0024664605734869838
69,0.0019538571780555814,0.002246615127660334
70,0.0018748176813200448,0.0022829746594652534
71,0.001995717419547754,0.0023162129800766706
72,0.001931326337106449,0.0025286678380022445
73,0.001905302481255993,0.0024224286704945066
74,0.0019211115149378852,0.002383482332030932
75,0.0019197409757712844,0.002332596069512268
76,0.0019126135669336821,0.0024885048624128103
77,0.0019543228918337263,0.0024270773865282536
78,0.0019933368963782933,0.0022225813784947
79,0.0019077827367125013,0.002558652777224779
80,0.0020139207382986308,0.002220975700765848
81,0.0019323230626469012,0.0022578349453397095
82,0.0019620039326712557,0.0027706316711070635
83,0.0018762747838211777,0.0026797498285304755
84,0.001938258789648119,0.0023487440194003284
85,0.0019409780236726095,0.002361728848579029
86,0.0019341614205115678,0.00254300320132946
87,0.0018727939501072147,0.0026159690557202944
88,0.0019047350050901254,0.0023522685514762998
89,0.0019168949241117974,0.0026237587250458696
90,0.001971518624226779,0.002428021572995931
91,0.001965130057214992,0.002756366622634232
