Epoch,Train Loss,Validation Loss
1,0.019499278308504873,0.0091754753763477
2,0.009842321108858864,0.00805791785630087
3,0.009483232271966633,0.00803281219365696
4,0.008865021429284735,0.007889187429100275
5,0.00861389804128054,0.0072438243466118974
6,0.008677609646608969,0.008248877323543033
7,0.008306217199476721,0.007324361164743702
8,0.00823319195308261,0.007224623889972766
9,0.00828951630774919,0.0069507524992028875
10,0.008072697465215717,0.00733731803484261
11,0.007935633190681,0.006976232553521792
12,0.008066523719478297,0.007424953238417705
13,0.007964762619923096,0.0072558744965742035
14,0.007873118475398368,0.006948917095238964
15,0.008016117412160646,0.006815207811693351
16,0.007690188634368751,0.0071414602765192585
17,0.0076893389913010165,0.007584523021553953
18,0.007622787758271705,0.0068678327370435
19,0.007585297076467861,0.0073357107272992534
20,0.007356899970857141,0.00662022759206593
21,0.007335801705348867,0.0071034731809049845
22,0.00712923067915547,0.0063475862455864744
23,0.0070002941846813976,0.006422119603181879
24,0.006840855006950798,0.0061052776873111725
25,0.006386109162122011,0.005958138188968102
26,0.0061785820703785695,0.005779379125063618
27,0.005783984662025227,0.005334180934975545
28,0.005502410962976314,0.005264078266918659
29,0.005359708587429277,0.005185598585133751
30,0.0051501534065349144,0.005540266012152036
31,0.005011472404254852,0.004770732135511935
32,0.004873423885369489,0.004941133006165425
33,0.004745969378918006,0.0045791952482735114
34,0.004707521301702605,0.004363718015762667
35,0.004520061404888963,0.004263624277276297
36,0.004516132282898636,0.004166192181097965
37,0.004312714054207275,0.004217215658475955
38,0.004225262306496367,0.004132034063028793
39,0.0043278256838151195,0.0041109861340373755
40,0.004047639489694087,0.0040880488231778145
41,0.004061648443861453,0.003986496711149812
42,0.004077929701354052,0.0038420825342958174
43,0.004020042255990677,0.0038889864614854255
44,0.003928249892736743,0.003819977476571997
45,0.004018800739022727,0.003975101164542139
46,0.003927350287568999,0.003768893152785798
47,0.003860256827629364,0.0038338525143141546
48,0.003803115738723595,0.003757922250467042
49,0.003744381333088821,0.0037009568186476827
50,0.0037364112548865713,0.003784188418649137
51,0.003811438728400783,0.003674654096054534
52,0.003758500225271459,0.0036866726586595178
53,0.0036566463919977346,0.003631950899337729
54,0.003702708819948204,0.00364133610855788
55,0.00361957199355537,0.004092582501471043
56,0.003702129498501686,0.003549067070707679
57,0.0036426483703827536,0.003576606667290131
58,0.0036976032739354145,0.0034906927418584623
59,0.0035751599782809346,0.003490175430973371
60,0.0035879992017824507,0.0037054332982127867
61,0.003581815665621344,0.0037455117562785745
62,0.0036559849285294076,0.003455817039745549
63,0.0035889655234174686,0.0036907423830901584
64,0.003615912082521161,0.0036444481229409575
65,0.0035777638271987976,0.003522766443590323
66,0.003525294855379642,0.0037982036204387746
67,0.003505741563827001,0.003454457658032576
68,0.0035756316732380306,0.003477379446849227
69,0.003603716523529173,0.0034264413795123496
70,0.0035228263859444103,0.0034795200529818735
71,0.0034828985965735205,0.003408676517816881
72,0.00353638973162585,0.003634657012298703
73,0.003553825517621328,0.003433109804367026
74,0.003507987335995511,0.003425128680343429
